ID,SoilCode,VegCode,EcositeCode,EcositeGroup
679,ST2S,SH4,AC10,Acadian
680,ST2S,SH5,AC10,Acadian
681,ST2S,SH5a,AC10,Acadian
682,ST2S,SH5b,AC10,Acadian
683,ST2S,SH6,AC10,Acadian
684,ST2S,SH7,AC10,Acadian
685,ST2S,SH8,AC10,Acadian
686,ST2SB,CA1,AC10,Acadian
687,ST2SB,IH3,AC10,Acadian
688,ST2SB,IH4,AC10,Acadian
689,ST2SB,IH4a,AC10,Acadian
690,ST2SB,IH5,AC10,Acadian
691,ST2SB,IH6,AC10,Acadian
692,ST2SB,IH6a,AC10,Acadian
693,ST2SB,IH6b,AC10,Acadian
694,ST2SB,IH7,AC10,Acadian
695,ST2SB,IH9,AC10,Acadian
696,ST2SB,KA1,AC10,Acadian
697,ST2SB,KA2,AC10,Acadian
698,ST2SB,KA3,AC10,Acadian
699,ST2SB,KA4,AC10,Acadian
700,ST2SB,MW1,AC10,Acadian
701,ST2SB,MW2,AC10,Acadian
702,ST2SB,MW2a,AC10,Acadian
703,ST2SB,MW3,AC10,Acadian
704,ST2SB,MW4,AC10,Acadian
705,ST2SB,MW4a,AC10,Acadian
706,ST2SB,MW5,AC10,Acadian
707,ST2SB,MW6,AC10,Acadian
708,ST2SB,MW7,AC10,Acadian
709,ST2SB,MW8,AC10,Acadian
710,ST2SB,OW4,AC10,Acadian
711,ST2SB,SH1,AC10,Acadian
712,ST2SB,SH2,AC10,Acadian
713,ST2SB,SH3,AC10,Acadian
714,ST2SB,SH4,AC10,Acadian
715,ST2SB,SH5,AC10,Acadian
716,ST2SB,SH5a,AC10,Acadian
717,ST2SB,SH5b,AC10,Acadian
718,ST2SB,SH6,AC10,Acadian
719,ST2SB,SH7,AC10,Acadian
720,ST2SB,SH8,AC10,Acadian
721,ST5,CA1,AC10,Acadian
722,ST5,IH4,AC10,Acadian
723,ST5,IH4a,AC10,Acadian
724,ST5,IH6,AC10,Acadian
725,ST5,IH6a,AC10,Acadian
726,ST5,IH6b,AC10,Acadian
727,ST5,IH9,AC10,Acadian
728,ST5,MW7,AC10,Acadian
729,ST5,MW8,AC10,Acadian
730,ST5,SH1,AC10,Acadian
731,ST5,SH2,AC10,Acadian
732,ST5,SH3,AC10,Acadian
733,ST5,SH4,AC10,Acadian
734,ST5,SH5,AC10,Acadian
735,ST5,SH5a,AC10,Acadian
736,ST5,SH5b,AC10,Acadian
737,ST5,SH6,AC10,Acadian
738,ST5,SH7,AC10,Acadian
739,ST5,SH8,AC10,Acadian
740,ST5C,CA1,AC10,Acadian
741,ST5C,IH4,AC10,Acadian
742,ST5C,IH4a,AC10,Acadian
743,ST5C,IH6,AC10,Acadian
744,ST5C,IH6a,AC10,Acadian
745,ST5C,IH6b,AC10,Acadian
746,ST5C,IH9,AC10,Acadian
747,ST5C,MW1,AC10,Acadian
748,ST5C,MW2,AC10,Acadian
749,ST5C,MW2a,AC10,Acadian
750,ST5C,MW3,AC10,Acadian
751,ST5C,MW4,AC10,Acadian
752,ST5C,MW4a,AC10,Acadian
753,ST5C,MW5,AC10,Acadian
754,ST5C,MW6,AC10,Acadian
755,ST5C,MW7,AC10,Acadian
756,ST5C,MW8,AC10,Acadian
757,ST5C,SH1,AC10,Acadian
758,ST5C,SH2,AC10,Acadian
759,ST5C,SH3,AC10,Acadian
760,ST5C,SH4,AC10,Acadian
761,ST5C,SH5,AC10,Acadian
762,ST5C,SH5a,AC10,Acadian
763,ST5C,SH5b,AC10,Acadian
764,ST5C,SH6,AC10,Acadian
765,ST5C,SH7,AC10,Acadian
766,ST5C,SH8,AC10,Acadian
767,ST5CS,CA1,AC10,Acadian
768,ST5CS,IH4,AC10,Acadian
769,ST5CS,IH4a,AC10,Acadian
770,ST5CS,IH6,AC10,Acadian
771,ST5CS,IH6a,AC10,Acadian
772,ST5CS,IH6b,AC10,Acadian
773,ST5CS,IH9,AC10,Acadian
774,ST5CS,MW1,AC10,Acadian
775,ST5CS,MW2,AC10,Acadian
776,ST5CS,MW2a,AC10,Acadian
777,ST5CS,MW3,AC10,Acadian
778,ST5CS,MW4,AC10,Acadian
779,ST5CS,MW4a,AC10,Acadian
780,ST5CS,MW5,AC10,Acadian
781,ST5CS,MW6,AC10,Acadian
782,ST5CS,MW7,AC10,Acadian
783,ST5CS,MW8,AC10,Acadian
784,ST5CS,SH1,AC10,Acadian
785,ST5CS,SH2,AC10,Acadian
786,ST5CS,SH3,AC10,Acadian
787,ST5CS,SH4,AC10,Acadian
788,ST5CS,SH5,AC10,Acadian
789,ST5CS,SH5a,AC10,Acadian
790,ST5CS,SH5b,AC10,Acadian
791,ST5CS,SH6,AC10,Acadian
792,ST5CS,SH7,AC10,Acadian
793,ST5CS,SH8,AC10,Acadian
794,ST5S,CA1,AC10,Acadian
795,ST5S,IH4,AC10,Acadian
796,ST5S,IH4a,AC10,Acadian
797,ST5S,IH6,AC10,Acadian
798,ST5S,IH6a,AC10,Acadian
799,ST5S,IH6b,AC10,Acadian
800,ST5S,IH9,AC10,Acadian
801,ST5S,MW7,AC10,Acadian
802,ST5S,MW8,AC10,Acadian
803,ST5S,SH1,AC10,Acadian
804,ST5S,SH2,AC10,Acadian
805,ST5S,SH3,AC10,Acadian
806,ST5S,SH4,AC10,Acadian
807,ST5S,SH5,AC10,Acadian
808,ST5S,SH5a,AC10,Acadian
809,ST5S,SH5b,AC10,Acadian
810,ST5S,SH6,AC10,Acadian
811,ST5S,SH7,AC10,Acadian
812,ST5S,SH8,AC10,Acadian
813,ST8,MW7,AC10,Acadian
814,ST8,MW8,AC10,Acadian
815,ST8B,MW7,AC10,Acadian
816,ST8B,MW8,AC10,Acadian
817,ST8C,CA1,AC10,Acadian
818,ST8C,IH4,AC10,Acadian
819,ST8C,IH4a,AC10,Acadian
820,ST8C,IH6,AC10,Acadian
821,ST8C,IH6a,AC10,Acadian
822,ST8C,IH6b,AC10,Acadian
823,ST8C,IH7,AC10,Acadian
824,ST8C,MW1,AC10,Acadian
825,ST8C,MW2,AC10,Acadian
826,ST8C,MW2a,AC10,Acadian
827,ST8C,MW3,AC10,Acadian
828,ST8C,MW4,AC10,Acadian
829,ST8C,MW4a,AC10,Acadian
830,ST8C,MW5,AC10,Acadian
831,ST8C,MW6,AC10,Acadian
832,ST8C,MW7,AC10,Acadian
833,ST8C,MW8,AC10,Acadian
834,ST8C,SH1,AC10,Acadian
835,ST8C,SH2,AC10,Acadian
836,ST8C,SH3,AC10,Acadian
837,ST8C,SH5,AC10,Acadian
838,ST8C,SH5b,AC10,Acadian
839,ST8C,SH6,AC10,Acadian
840,ST8C,SH7,AC10,Acadian
841,ST8C,SH8,AC10,Acadian
842,ST8CB,CA1,AC10,Acadian
843,ST8CB,IH4,AC10,Acadian
844,ST8CB,IH4a,AC10,Acadian
845,ST8CB,IH6,AC10,Acadian
846,ST8CB,IH6a,AC10,Acadian
847,ST8CB,IH6b,AC10,Acadian
848,ST8CB,IH7,AC10,Acadian
849,ST8CB,MW1,AC10,Acadian
850,ST8CB,MW2,AC10,Acadian
851,ST8CB,MW2a,AC10,Acadian
852,ST8CB,MW3,AC10,Acadian
853,ST8CB,MW4,AC10,Acadian
854,ST8CB,MW4a,AC10,Acadian
855,ST8CB,MW5,AC10,Acadian
856,ST8CB,MW6,AC10,Acadian
857,ST8CB,MW7,AC10,Acadian
858,ST8CB,MW8,AC10,Acadian
859,ST8CB,SH1,AC10,Acadian
860,ST8CB,SH2,AC10,Acadian
861,ST8CB,SH3,AC10,Acadian
862,ST8CB,SH5,AC10,Acadian
863,ST8CB,SH5b,AC10,Acadian
864,ST8CB,SH6,AC10,Acadian
865,ST8CB,SH7,AC10,Acadian
866,ST8CB,SH8,AC10,Acadian
867,ST8CS,CA1,AC10,Acadian
868,ST8CS,IH4,AC10,Acadian
869,ST8CS,IH4a,AC10,Acadian
870,ST8CS,IH6,AC10,Acadian
871,ST8CS,IH6a,AC10,Acadian
872,ST8CS,IH6b,AC10,Acadian
873,ST8CS,IH7,AC10,Acadian
874,ST8CS,MW1,AC10,Acadian
875,ST8CS,MW2,AC10,Acadian
876,ST8CS,MW2a,AC10,Acadian
877,ST8CS,MW3,AC10,Acadian
878,ST8CS,MW4,AC10,Acadian
879,ST8CS,MW4a,AC10,Acadian
880,ST8CS,MW5,AC10,Acadian
881,ST8CS,MW6,AC10,Acadian
882,ST8CS,MW7,AC10,Acadian
883,ST8CS,MW8,AC10,Acadian
884,ST8CS,SH1,AC10,Acadian
885,ST8CS,SH2,AC10,Acadian
886,ST8CS,SH3,AC10,Acadian
887,ST8CS,SH5,AC10,Acadian
888,ST8CS,SH5b,AC10,Acadian
889,ST8CS,SH6,AC10,Acadian
890,ST8CS,SH7,AC10,Acadian
891,ST8CS,SH8,AC10,Acadian
892,ST8CSB,CA1,AC10,Acadian
893,ST8CSB,IH4,AC10,Acadian
894,ST8CSB,IH4a,AC10,Acadian
895,ST8CSB,IH6,AC10,Acadian
896,ST8CSB,IH6a,AC10,Acadian
897,ST8CSB,IH6b,AC10,Acadian
898,ST8CSB,IH7,AC10,Acadian
899,ST8CSB,MW1,AC10,Acadian
900,ST8CSB,MW2,AC10,Acadian
901,ST8CSB,MW2a,AC10,Acadian
902,ST8CSB,MW3,AC10,Acadian
903,ST8CSB,MW4,AC10,Acadian
904,ST8CSB,MW4a,AC10,Acadian
905,ST8CSB,MW5,AC10,Acadian
906,ST8CSB,MW6,AC10,Acadian
907,ST8CSB,MW7,AC10,Acadian
908,ST8CSB,MW8,AC10,Acadian
909,ST8CSB,SH1,AC10,Acadian
910,ST8CSB,SH2,AC10,Acadian
911,ST8CSB,SH3,AC10,Acadian
912,ST8CSB,SH5,AC10,Acadian
913,ST8CSB,SH5b,AC10,Acadian
914,ST8CSB,SH6,AC10,Acadian
915,ST8CSB,SH7,AC10,Acadian
916,ST8CSB,SH8,AC10,Acadian
917,ST8S,MW7,AC10,Acadian
918,ST8S,MW8,AC10,Acadian
919,ST8SB,MW7,AC10,Acadian
920,ST8SB,MW8,AC10,Acadian
921,ST14U,CA1,AC11,Acadian
922,ST14U,IH7,AC11,Acadian
923,ST14U,SH1,AC11,Acadian
924,ST14U,SH3,AC11,Acadian
925,ST14U,SH5,AC11,Acadian
926,ST14U,SH5a,AC11,Acadian
927,ST14U,SH5b,AC11,Acadian
928,ST14U,SH8,AC11,Acadian
929,ST14UB,CA1,AC11,Acadian
930,ST14UB,IH7,AC11,Acadian
931,ST14UB,SH1,AC11,Acadian
932,ST14UB,SH3,AC11,Acadian
933,ST14UB,SH5,AC11,Acadian
934,ST14UB,SH5a,AC11,Acadian
935,ST14UB,SH5b,AC11,Acadian
936,ST14UB,SH8,AC11,Acadian
937,ST14US,CA1,AC11,Acadian
938,ST14US,IH7,AC11,Acadian
939,ST14US,SH1,AC11,Acadian
940,ST14US,SH3,AC11,Acadian
941,ST14US,SH5,AC11,Acadian
942,ST14US,SH5a,AC11,Acadian
943,ST14US,SH5b,AC11,Acadian
944,ST14US,SH8,AC11,Acadian
945,ST14USB,CA1,AC11,Acadian
946,ST14USB,IH7,AC11,Acadian
947,ST14USB,SH1,AC11,Acadian
948,ST14USB,SH3,AC11,Acadian
949,ST14USB,SH5,AC11,Acadian
950,ST14USB,SH5a,AC11,Acadian
951,ST14USB,SH5b,AC11,Acadian
952,ST14USB,SH8,AC11,Acadian
953,ST3,CA1,AC11,Acadian
954,ST3,IH3,AC11,Acadian
955,ST3,IH4,AC11,Acadian
956,ST3,IH4a,AC11,Acadian
957,ST3,IH5,AC11,Acadian
958,ST3,IH6,AC11,Acadian
959,ST3,IH6a,AC11,Acadian
960,ST3,IH6b,AC11,Acadian
961,ST3,IH7,AC11,Acadian
962,ST3,IH9,AC11,Acadian
963,ST3,KA1,AC11,Acadian
964,ST3,KA2,AC11,Acadian
965,ST3,KA3,AC11,Acadian
966,ST3,KA4,AC11,Acadian
967,ST3,MW1,AC11,Acadian
968,ST3,MW2,AC11,Acadian
969,ST3,MW2a,AC11,Acadian
970,ST3,MW3,AC11,Acadian
971,ST3,MW4,AC11,Acadian
972,ST3,MW4a,AC11,Acadian
973,ST3,MW5,AC11,Acadian
974,ST3,MW6,AC11,Acadian
975,ST3,MW7,AC11,Acadian
976,ST3,MW8,AC11,Acadian
977,ST3,OF1,AC11,Acadian
978,ST3,OF2,AC11,Acadian
979,ST3,OF3,AC11,Acadian
980,ST3,OF4,AC11,Acadian
981,ST3,OF5,AC11,Acadian
982,ST3,OF7,AC11,Acadian
983,ST3,OF8,AC11,Acadian
984,ST3,OF9,AC11,Acadian
985,ST3,OW4,AC11,Acadian
986,ST3,SH1,AC11,Acadian
987,ST3,SH2,AC11,Acadian
988,ST3,SH3,AC11,Acadian
989,ST3,SH4,AC11,Acadian
990,ST3,SH5,AC11,Acadian
991,ST3,SH5a,AC11,Acadian
992,ST3,SH5b,AC11,Acadian
993,ST3,SH6,AC11,Acadian
994,ST3,SH7,AC11,Acadian
995,ST3,SH8,AC11,Acadian
996,ST3B,CA1,AC11,Acadian
997,ST3B,IH3,AC11,Acadian
998,ST3B,IH4,AC11,Acadian
999,ST3B,IH4a,AC11,Acadian
1000,ST3B,IH5,AC11,Acadian
1001,ST3B,IH6,AC11,Acadian
1002,ST3B,IH6a,AC11,Acadian
1003,ST3B,IH6b,AC11,Acadian
1004,ST3B,IH7,AC11,Acadian
1005,ST3B,IH9,AC11,Acadian
1006,ST3B,KA1,AC11,Acadian
1007,ST3B,KA2,AC11,Acadian
1008,ST3B,KA3,AC11,Acadian
1009,ST3B,KA4,AC11,Acadian
1010,ST3B,MW1,AC11,Acadian
1011,ST3B,MW2,AC11,Acadian
1012,ST3B,MW2a,AC11,Acadian
1013,ST3B,MW3,AC11,Acadian
1014,ST3B,MW4,AC11,Acadian
1015,ST3B,MW4a,AC11,Acadian
1016,ST3B,MW5,AC11,Acadian
1017,ST3B,MW6,AC11,Acadian
1018,ST3B,MW7,AC11,Acadian
1019,ST3B,MW8,AC11,Acadian
1020,ST3B,OW4,AC11,Acadian
1021,ST3B,SH1,AC11,Acadian
1022,ST3B,SH2,AC11,Acadian
1023,ST3B,SH3,AC11,Acadian
1024,ST3B,SH4,AC11,Acadian
1025,ST3B,SH5,AC11,Acadian
1026,ST3B,SH5a,AC11,Acadian
1027,ST3B,SH5b,AC11,Acadian
1028,ST3B,SH6,AC11,Acadian
1029,ST3B,SH7,AC11,Acadian
1030,ST3B,SH8,AC11,Acadian
1031,ST3C,CA1,AC11,Acadian
1032,ST3C,IH4,AC11,Acadian
1033,ST3C,IH4a,AC11,Acadian
1034,ST3C,IH6,AC11,Acadian
1035,ST3C,IH6a,AC11,Acadian
1036,ST3C,IH6b,AC11,Acadian
1037,ST3C,IH7,AC11,Acadian
1038,ST3C,MW1,AC11,Acadian
1039,ST3C,MW2,AC11,Acadian
1040,ST3C,MW2a,AC11,Acadian
1041,ST3C,MW3,AC11,Acadian
1042,ST3C,MW4,AC11,Acadian
1043,ST3C,MW4a,AC11,Acadian
1044,ST3C,MW5,AC11,Acadian
1045,ST3C,MW6,AC11,Acadian
1046,ST3C,MW7,AC11,Acadian
1047,ST3C,MW8,AC11,Acadian
1048,ST3C,SH1,AC11,Acadian
1049,ST3C,SH2,AC11,Acadian
1050,ST3C,SH3,AC11,Acadian
1051,ST3C,SH4,AC11,Acadian
1052,ST3C,SH5,AC11,Acadian
1053,ST3C,SH5a,AC11,Acadian
1054,ST3C,SH5b,AC11,Acadian
1055,ST3C,SH6,AC11,Acadian
1056,ST3C,SH7,AC11,Acadian
1057,ST3C,SH8,AC11,Acadian
1058,ST3C,TH1,AC11,Acadian
1059,ST3C,TH1a,AC11,Acadian
1060,ST3C,TH2,AC11,Acadian
1061,ST3C,TH2a,AC11,Acadian
1062,ST3C,TH6,AC11,Acadian
1063,ST3C,TH7,AC11,Acadian
1064,ST3C,TH8,AC11,Acadian
1065,ST3C,TH8a,AC11,Acadian
1066,ST3C,TH9,AC11,Acadian
1067,ST3CB,CA1,AC11,Acadian
1068,ST3CB,IH4,AC11,Acadian
1069,ST3CB,IH4a,AC11,Acadian
1070,ST3CB,IH6,AC11,Acadian
1071,ST3CB,IH6a,AC11,Acadian
1072,ST3CB,IH6b,AC11,Acadian
1073,ST3CB,IH7,AC11,Acadian
1074,ST3CB,MW1,AC11,Acadian
1075,ST3CB,MW2,AC11,Acadian
1076,ST3CB,MW2a,AC11,Acadian
1077,ST3CB,MW3,AC11,Acadian
1078,ST3CB,MW4,AC11,Acadian
1079,ST3CB,MW4a,AC11,Acadian
1080,ST3CB,MW5,AC11,Acadian
1081,ST3CB,MW6,AC11,Acadian
1082,ST3CB,MW7,AC11,Acadian
1083,ST3CB,MW8,AC11,Acadian
1084,ST3CB,SH1,AC11,Acadian
1085,ST3CB,SH2,AC11,Acadian
1086,ST3CB,SH3,AC11,Acadian
1087,ST3CB,SH4,AC11,Acadian
1088,ST3CB,SH5,AC11,Acadian
1089,ST3CB,SH5a,AC11,Acadian
1090,ST3CB,SH5b,AC11,Acadian
1091,ST3CB,SH6,AC11,Acadian
1092,ST3CB,SH7,AC11,Acadian
1093,ST3CB,SH8,AC11,Acadian
1094,ST3CB,TH1,AC11,Acadian
1095,ST3CB,TH1a,AC11,Acadian
1096,ST3CB,TH2,AC11,Acadian
1097,ST3CB,TH2a,AC11,Acadian
1098,ST3CB,TH6,AC11,Acadian
1099,ST3CB,TH7,AC11,Acadian
1100,ST3CB,TH8,AC11,Acadian
1101,ST3CB,TH8a,AC11,Acadian
1102,ST3CB,TH9,AC11,Acadian
1103,ST3CS,CA1,AC11,Acadian
1104,ST3CS,IH4,AC11,Acadian
1105,ST3CS,IH4a,AC11,Acadian
1106,ST3CS,IH6,AC11,Acadian
1107,ST3CS,IH6a,AC11,Acadian
1108,ST3CS,IH6b,AC11,Acadian
1109,ST3CS,IH7,AC11,Acadian
1110,ST3CS,MW1,AC11,Acadian
1111,ST3CS,MW2,AC11,Acadian
1112,ST3CS,MW2a,AC11,Acadian
1113,ST3CS,MW3,AC11,Acadian
1114,ST3CS,MW4,AC11,Acadian
1115,ST3CS,MW4a,AC11,Acadian
1116,ST3CS,MW5,AC11,Acadian
1117,ST3CS,MW6,AC11,Acadian
1118,ST3CS,MW7,AC11,Acadian
1119,ST3CS,MW8,AC11,Acadian
1120,ST3CS,SH1,AC11,Acadian
1121,ST3CS,SH2,AC11,Acadian
1122,ST3CS,SH3,AC11,Acadian
1123,ST3CS,SH4,AC11,Acadian
1124,ST3CS,SH5,AC11,Acadian
1125,ST3CS,SH5a,AC11,Acadian
1126,ST3CS,SH5b,AC11,Acadian
1127,ST3CS,SH6,AC11,Acadian
1128,ST3CS,SH7,AC11,Acadian
1129,ST3CS,SH8,AC11,Acadian
1130,ST3CS,TH1,AC11,Acadian
1131,ST3CS,TH1a,AC11,Acadian
1132,ST3CS,TH2,AC11,Acadian
1133,ST3CS,TH2a,AC11,Acadian
1134,ST3CS,TH6,AC11,Acadian
1135,ST3CS,TH7,AC11,Acadian
1136,ST3CS,TH8,AC11,Acadian
1137,ST3CS,TH8a,AC11,Acadian
1138,ST3CS,TH9,AC11,Acadian
1139,ST3CSB,CA1,AC11,Acadian
1140,ST3CSB,IH4,AC11,Acadian
1141,ST3CSB,IH4a,AC11,Acadian
1142,ST3CSB,IH6,AC11,Acadian
1143,ST3CSB,IH6a,AC11,Acadian
1144,ST3CSB,IH6b,AC11,Acadian
1145,ST3CSB,IH7,AC11,Acadian
1146,ST3CSB,MW1,AC11,Acadian
1147,ST3CSB,MW2,AC11,Acadian
1148,ST3CSB,MW2a,AC11,Acadian
1149,ST3CSB,MW3,AC11,Acadian
1150,ST3CSB,MW4,AC11,Acadian
1151,ST3CSB,MW4a,AC11,Acadian
1152,ST3CSB,MW5,AC11,Acadian
1153,ST3CSB,MW6,AC11,Acadian
1154,ST3CSB,MW7,AC11,Acadian
1155,ST3CSB,MW8,AC11,Acadian
1156,ST3CSB,SH1,AC11,Acadian
1157,ST3CSB,SH2,AC11,Acadian
1158,ST3CSB,SH3,AC11,Acadian
1159,ST3CSB,SH4,AC11,Acadian
1160,ST3CSB,SH5,AC11,Acadian
1161,ST3CSB,SH5a,AC11,Acadian
1162,ST3CSB,SH5b,AC11,Acadian
1163,ST3CSB,SH6,AC11,Acadian
1164,ST3CSB,SH7,AC11,Acadian
1165,ST3CSB,SH8,AC11,Acadian
1166,ST3CSB,TH1,AC11,Acadian
1167,ST3CSB,TH1a,AC11,Acadian
1168,ST3CSB,TH2,AC11,Acadian
1169,ST3CSB,TH2a,AC11,Acadian
1170,ST3CSB,TH6,AC11,Acadian
1171,ST3CSB,TH7,AC11,Acadian
1172,ST3CSB,TH8,AC11,Acadian
1173,ST3CSB,TH8a,AC11,Acadian
1174,ST3CSB,TH9,AC11,Acadian
1175,ST3L,CA1,AC11,Acadian
1176,ST3L,IH4,AC11,Acadian
1177,ST3L,IH4a,AC11,Acadian
1178,ST3L,IH6,AC11,Acadian
1179,ST3L,IH6a,AC11,Acadian
1180,ST3L,IH6b,AC11,Acadian
1181,ST3L,IH9,AC11,Acadian
1182,ST3L,MW7,AC11,Acadian
1183,ST3L,MW8,AC11,Acadian
1184,ST3L,OW4,AC11,Acadian
1185,ST3L,SH1,AC11,Acadian
1186,ST3L,SH2,AC11,Acadian
1187,ST3L,SH3,AC11,Acadian
1188,ST3L,SH4,AC11,Acadian
1189,ST3L,SH5,AC11,Acadian
1190,ST3L,SH5a,AC11,Acadian
1191,ST3L,SH5b,AC11,Acadian
1192,ST3L,SH6,AC11,Acadian
1193,ST3L,SH7,AC11,Acadian
1194,ST3L,SH8,AC11,Acadian
1195,ST3LB,CA1,AC11,Acadian
1196,ST3LB,IH4,AC11,Acadian
1197,ST3LB,IH4a,AC11,Acadian
1198,ST3LB,IH6,AC11,Acadian
1199,ST3LB,IH6a,AC11,Acadian
1200,ST3LB,IH6b,AC11,Acadian
1201,ST3LB,IH9,AC11,Acadian
1202,ST3LB,MW7,AC11,Acadian
1203,ST3LB,MW8,AC11,Acadian
1204,ST3LB,OW4,AC11,Acadian
1205,ST3LB,SH1,AC11,Acadian
1206,ST3LB,SH2,AC11,Acadian
1207,ST3LB,SH3,AC11,Acadian
1208,ST3LB,SH4,AC11,Acadian
1209,ST3LB,SH5,AC11,Acadian
1210,ST3LB,SH5a,AC11,Acadian
1211,ST3LB,SH5b,AC11,Acadian
1212,ST3LB,SH6,AC11,Acadian
1213,ST3LB,SH7,AC11,Acadian
1214,ST3LB,SH8,AC11,Acadian
1215,ST3LS,CA1,AC11,Acadian
1216,ST3LS,IH4,AC11,Acadian
1217,ST3LS,IH4a,AC11,Acadian
1218,ST3LS,IH6,AC11,Acadian
1219,ST3LS,IH6a,AC11,Acadian
1220,ST3LS,IH6b,AC11,Acadian
1221,ST3LS,IH9,AC11,Acadian
1222,ST3LS,MW7,AC11,Acadian
1223,ST3LS,MW8,AC11,Acadian
1224,ST3LS,OW4,AC11,Acadian
1225,ST3LS,SH1,AC11,Acadian
1226,ST3LS,SH2,AC11,Acadian
1227,ST3LS,SH3,AC11,Acadian
1228,ST3LS,SH4,AC11,Acadian
1229,ST3LS,SH5,AC11,Acadian
1230,ST3LS,SH5a,AC11,Acadian
1231,ST3LS,SH5b,AC11,Acadian
1232,ST3LS,SH6,AC11,Acadian
1233,ST3LS,SH7,AC11,Acadian
1234,ST3LS,SH8,AC11,Acadian
1235,ST3LSB,CA1,AC11,Acadian
1236,ST3LSB,IH4,AC11,Acadian
1237,ST3LSB,IH4a,AC11,Acadian
1238,ST3LSB,IH6,AC11,Acadian
1239,ST3LSB,IH6a,AC11,Acadian
1240,ST3LSB,IH6b,AC11,Acadian
1241,ST3LSB,IH9,AC11,Acadian
1242,ST3LSB,MW7,AC11,Acadian
1243,ST3LSB,MW8,AC11,Acadian
1244,ST3LSB,OW4,AC11,Acadian
1245,ST3LSB,SH1,AC11,Acadian
1246,ST3LSB,SH2,AC11,Acadian
1247,ST3LSB,SH3,AC11,Acadian
1248,ST3LSB,SH4,AC11,Acadian
1249,ST3LSB,SH5,AC11,Acadian
1250,ST3LSB,SH5a,AC11,Acadian
1251,ST3LSB,SH5b,AC11,Acadian
1252,ST3LSB,SH6,AC11,Acadian
1253,ST3LSB,SH7,AC11,Acadian
1254,ST3LSB,SH8,AC11,Acadian
1255,ST3S,CA1,AC11,Acadian
1256,ST3S,IH3,AC11,Acadian
1257,ST3S,IH4,AC11,Acadian
1258,ST3S,IH4a,AC11,Acadian
1259,ST3S,IH5,AC11,Acadian
1260,ST3S,IH6,AC11,Acadian
1261,ST3S,IH6a,AC11,Acadian
1262,ST3S,IH6b,AC11,Acadian
1263,ST3S,IH7,AC11,Acadian
1264,ST3S,IH9,AC11,Acadian
1265,ST3S,KA1,AC11,Acadian
1266,ST3S,KA2,AC11,Acadian
1267,ST3S,KA3,AC11,Acadian
1268,ST3S,KA4,AC11,Acadian
1269,ST3S,MW1,AC11,Acadian
1270,ST3S,MW2,AC11,Acadian
1271,ST3S,MW2a,AC11,Acadian
1272,ST3S,MW3,AC11,Acadian
1273,ST3S,MW4,AC11,Acadian
1274,ST3S,MW4a,AC11,Acadian
1275,ST3S,MW5,AC11,Acadian
1276,ST3S,MW6,AC11,Acadian
1277,ST3S,MW7,AC11,Acadian
1278,ST3S,MW8,AC11,Acadian
1279,ST3S,OW4,AC11,Acadian
1280,ST3S,SH1,AC11,Acadian
1281,ST3S,SH2,AC11,Acadian
1282,ST3S,SH3,AC11,Acadian
1283,ST3S,SH4,AC11,Acadian
1284,ST3S,SH5,AC11,Acadian
1285,ST3S,SH5a,AC11,Acadian
1286,ST3S,SH5b,AC11,Acadian
1287,ST3S,SH6,AC11,Acadian
1288,ST3S,SH7,AC11,Acadian
1289,ST3S,SH8,AC11,Acadian
1290,ST3SB,CA1,AC11,Acadian
1291,ST3SB,IH3,AC11,Acadian
1292,ST3SB,IH4,AC11,Acadian
1293,ST3SB,IH4a,AC11,Acadian
1294,ST3SB,IH5,AC11,Acadian
1295,ST3SB,IH6,AC11,Acadian
1296,ST3SB,IH6a,AC11,Acadian
1297,ST3SB,IH6b,AC11,Acadian
1298,ST3SB,IH7,AC11,Acadian
1299,ST3SB,IH9,AC11,Acadian
1300,ST3SB,KA1,AC11,Acadian
1301,ST3SB,KA2,AC11,Acadian
1302,ST3SB,KA3,AC11,Acadian
1303,ST3SB,KA4,AC11,Acadian
1304,ST3SB,MW1,AC11,Acadian
1305,ST3SB,MW2,AC11,Acadian
1306,ST3SB,MW2a,AC11,Acadian
1307,ST3SB,MW3,AC11,Acadian
1308,ST3SB,MW4,AC11,Acadian
1309,ST3SB,MW4a,AC11,Acadian
1310,ST3SB,MW5,AC11,Acadian
1311,ST3SB,MW6,AC11,Acadian
1312,ST3SB,MW7,AC11,Acadian
1313,ST3SB,MW8,AC11,Acadian
1314,ST3SB,OW4,AC11,Acadian
1315,ST3SB,SH1,AC11,Acadian
1316,ST3SB,SH2,AC11,Acadian
1317,ST3SB,SH3,AC11,Acadian
1318,ST3SB,SH4,AC11,Acadian
1319,ST3SB,SH5,AC11,Acadian
1320,ST3SB,SH5a,AC11,Acadian
1321,ST3SB,SH5b,AC11,Acadian
1322,ST3SB,SH6,AC11,Acadian
1323,ST3SB,SH7,AC11,Acadian
1324,ST3SB,SH8,AC11,Acadian
1325,ST6,CA1,AC11,Acadian
1326,ST6,IH4,AC11,Acadian
1327,ST6,IH4a,AC11,Acadian
1328,ST6,IH6,AC11,Acadian
1329,ST6,IH6a,AC11,Acadian
1330,ST6,IH6b,AC11,Acadian
1331,ST6,IH9,AC11,Acadian
1332,ST6,MW7,AC11,Acadian
1333,ST6,MW8,AC11,Acadian
