Veg,Soil,Eco,Group
TH8,ST6S,AC14,AC
TH8a,ST6S,AC14,AC
TH9,ST6S,AC14,AC
OF2,ST7,AC14,AC
OF5,ST7,AC14,AC
OF6,ST7,AC14,AC
TH4,ST7,AC14,AC
WC1,ST7,AC4,AC
WC10,ST7,AC12,AC
WC10a,ST7,AC12,AC
WC11,ST7,AC4,AC
WC2,ST7,AC4,AC
WC2a,ST7,AC4,AC
WC3,ST7,AC4,AC
WC4,ST7,AC4,AC
WC5,ST7,AC12,AC
WC6,ST7,AC8,AC
WC7,ST7,AC8,AC
WC7a,ST7,AC8,AC
WC8,ST7,AC12,AC
WC9,ST7,AC12,AC
WD1,ST7,AC15,AC
WD2,ST7,AC8,AC
WD3,ST7,AC12,AC
WD4,ST7,AC12,AC
WD5,ST7,AC12,AC
WM1,ST7,AC8,AC
WM2,ST7,AC12,AC
WM3,ST7,AC8,AC
WM3a,ST7,AC8,AC
WM4,ST7,AC12,AC
WM5,ST7,AC15,AC
WC1,ST7S,AC4,AC
WC10,ST7S,AC12,AC
WC10a,ST7S,AC12,AC
WC11,ST7S,AC4,AC
WC2,ST7S,AC4,AC
WC2a,ST7S,AC4,AC
WC3,ST7S,AC4,AC
WC4,ST7S,AC4,AC
WC5,ST7S,AC12,AC
WC6,ST7S,AC8,AC
WC7,ST7S,AC8,AC
WC7a,ST7S,AC8,AC
WC8,ST7S,AC12,AC
WC9,ST7S,AC12,AC
WD1,ST7S,AC15,AC
WD2,ST7S,AC8,AC
WD3,ST7S,AC12,AC
WD4,ST7S,AC12,AC
WD5,ST7S,AC12,AC
WM1,ST7S,AC8,AC
WM2,ST7S,AC12,AC
WM3,ST7S,AC8,AC
WM3a,ST7S,AC8,AC
WM4,ST7S,AC12,AC
WM5,ST7S,AC15,AC
CA1,ST8,AC13,AC
FP1,ST8,AC16,AC
FP2,ST8,AC16,AC
FP3,ST8,AC16,AC
FP4,ST8,AC16,AC
FP5,ST8,AC16,AC
FP6,ST8,AC16,AC
FP7,ST8,AC16,AC
FP8,ST8,AC16,AC
FP9,ST8,AC16,AC
IH3,ST8,AC13,AC
IH4,ST8,AC13,AC
IH4a,ST8,AC13,AC
IH5,ST8,AC13,AC
IH6,ST8,AC13,AC
IH6a,ST8,AC13,AC
IH6b,ST8,AC13,AC
IH7,ST8,AC13,AC
IH9,ST8,AC13,AC
KA1,ST8,AC13,AC
KA2,ST8,AC13,AC
KA3,ST8,AC13,AC
KA4,ST8,AC13,AC
MW1,ST8,AC13,AC
MW2,ST8,AC13,AC
MW2a,ST8,AC13,AC
MW3,ST8,AC13,AC
MW4,ST8,AC13,AC
MW4a,ST8,AC13,AC
MW5,ST8,AC13,AC
MW6,ST8,AC13,AC
MW7,ST8,AC10,AC
MW8,ST8,AC10,AC
OF1,ST8,AC13,AC
OF3,ST8,AC13,AC
OF4,ST8,AC13,AC
OF5,ST8,AC13,AC
OF6,ST8,AC13,AC
OF7,ST8,AC13,AC
OF8,ST8,AC13,AC
OF9,ST8,AC13,AC
OW5,ST8,AC13,AC
SH1,ST8,AC13,AC
SH2,ST8,AC13,AC
SH3,ST8,AC13,AC
SH5,ST8,AC13,AC
SH5a,ST8,AC13,AC
SH5b,ST8,AC13,AC
SH6,ST8,AC13,AC
SH7,ST8,AC13,AC
SH8,ST8,AC13,AC
TH1,ST8,AC13,AC
TH1a,ST8,AC13,AC
TH2,ST8,AC13,AC
TH2a,ST8,AC13,AC
TH3,ST8,AC13,AC
TH4,ST8,AC13,AC
TH5,ST8,AC13,AC
TH6,ST8,AC13,AC
TH7,ST8,AC13,AC
TH8,ST8,AC13,AC
TH8a,ST8,AC13,AC
TH9,ST8,AC13,AC
CA1,ST8B,AC13,AC
IH3,ST8B,AC13,AC
IH4,ST8B,AC13,AC
IH4a,ST8B,AC13,AC
IH5,ST8B,AC13,AC
IH6,ST8B,AC13,AC
IH6a,ST8B,AC13,AC
IH6b,ST8B,AC13,AC
IH7,ST8B,AC13,AC
IH9,ST8B,AC13,AC
KA1,ST8B,AC13,AC
KA2,ST8B,AC13,AC
KA3,ST8B,AC13,AC
KA4,ST8B,AC13,AC
MW1,ST8B,AC13,AC
MW2,ST8B,AC13,AC
MW2a,ST8B,AC13,AC
MW3,ST8B,AC13,AC
MW4,ST8B,AC13,AC
MW4a,ST8B,AC13,AC
MW5,ST8B,AC13,AC
MW6,ST8B,AC13,AC
MW7,ST8B,AC10,AC
MW8,ST8B,AC10,AC
OW5,ST8B,AC13,AC
SH1,ST8B,AC13,AC
SH2,ST8B,AC13,AC
SH3,ST8B,AC13,AC
SH5,ST8B,AC13,AC
SH5a,ST8B,AC13,AC
SH5b,ST8B,AC13,AC
SH6,ST8B,AC13,AC
SH7,ST8B,AC13,AC
SH8,ST8B,AC13,AC
TH1,ST8B,AC13,AC
TH1a,ST8B,AC13,AC
TH2,ST8B,AC13,AC
TH2a,ST8B,AC13,AC
TH3,ST8B,AC13,AC
TH4,ST8B,AC13,AC
TH5,ST8B,AC13,AC
TH6,ST8B,AC13,AC
TH7,ST8B,AC13,AC
TH8,ST8B,AC13,AC
TH8a,ST8B,AC13,AC
TH9,ST8B,AC13,AC
CA1,ST8C,AC10,AC
FP1,ST8C,AC16,AC
FP2,ST8C,AC16,AC
FP3,ST8C,AC16,AC
FP4,ST8C,AC16,AC
FP5,ST8C,AC16,AC
FP6,ST8C,AC16,AC
FP7,ST8C,AC16,AC
FP8,ST8C,AC16,AC
FP9,ST8C,AC16,AC
IH4,ST8C,AC10,AC
IH4a,ST8C,AC10,AC
IH6,ST8C,AC10,AC
IH6a,ST8C,AC10,AC
IH6b,ST8C,AC10,AC
IH7,ST8C,AC10,AC
KA1,ST8C,AC13,AC
KA2,ST8C,AC13,AC
KA3,ST8C,AC13,AC
KA4,ST8C,AC13,AC
MW1,ST8C,AC10,AC
MW2,ST8C,AC10,AC
MW2a,ST8C,AC10,AC
MW3,ST8C,AC10,AC
MW4,ST8C,AC10,AC
MW4a,ST8C,AC10,AC
MW5,ST8C,AC10,AC
MW6,ST8C,AC10,AC
MW7,ST8C,AC10,AC
MW8,ST8C,AC10,AC
OF1,ST8C,AC13,AC
OF3,ST8C,AC13,AC
OF4,ST8C,AC13,AC
OF5,ST8C,AC13,AC
OF6,ST8C,AC13,AC
OF7,ST8C,AC13,AC
OF8,ST8C,AC13,AC
OF9,ST8C,AC13,AC
OW5,ST8C,AC13,AC
SH1,ST8C,AC10,AC
SH2,ST8C,AC10,AC
SH3,ST8C,AC10,AC
SH5,ST8C,AC10,AC
SH5b,ST8C,AC10,AC
SH6,ST8C,AC10,AC
SH7,ST8C,AC10,AC
SH8,ST8C,AC10,AC
TH1,ST8C,AC13,AC
TH1a,ST8C,AC13,AC
TH2,ST8C,AC13,AC
TH2a,ST8C,AC13,AC
TH3,ST8C,AC13,AC
TH4,ST8C,AC13,AC
TH5,ST8C,AC13,AC
TH6,ST8C,AC13,AC
TH7,ST8C,AC13,AC
TH8,ST8C,AC13,AC
TH8a,ST8C,AC13,AC
TH9,ST8C,AC13,AC
CA1,ST8CB,AC10,AC
IH4,ST8CB,AC10,AC
IH4a,ST8CB,AC10,AC
IH6,ST8CB,AC10,AC
IH6a,ST8CB,AC10,AC
IH6b,ST8CB,AC10,AC
IH7,ST8CB,AC10,AC
KA1,ST8CB,AC13,AC
KA2,ST8CB,AC13,AC
KA3,ST8CB,AC13,AC
KA4,ST8CB,AC13,AC
MW1,ST8CB,AC10,AC
MW2,ST8CB,AC10,AC
MW2a,ST8CB,AC10,AC
MW3,ST8CB,AC10,AC
MW4,ST8CB,AC10,AC
MW4a,ST8CB,AC10,AC
MW5,ST8CB,AC10,AC
MW6,ST8CB,AC10,AC
MW7,ST8CB,AC10,AC
MW8,ST8CB,AC10,AC
OW5,ST8CB,AC13,AC
SH1,ST8CB,AC10,AC
SH2,ST8CB,AC10,AC
SH3,ST8CB,AC10,AC
SH5,ST8CB,AC10,AC
SH5b,ST8CB,AC10,AC
SH6,ST8CB,AC10,AC
SH7,ST8CB,AC10,AC
SH8,ST8CB,AC10,AC
TH1,ST8CB,AC13,AC
TH1a,ST8CB,AC13,AC
TH2,ST8CB,AC13,AC
TH2a,ST8CB,AC13,AC
TH3,ST8CB,AC13,AC
TH4,ST8CB,AC13,AC
TH5,ST8CB,AC13,AC
TH6,ST8CB,AC13,AC
TH7,ST8CB,AC13,AC
TH8,ST8CB,AC13,AC
TH8a,ST8CB,AC13,AC
TH9,ST8CB,AC13,AC
CA1,ST8CS,AC10,AC
IH4,ST8CS,AC10,AC
IH4a,ST8CS,AC10,AC
IH6,ST8CS,AC10,AC
IH6a,ST8CS,AC10,AC
IH6b,ST8CS,AC10,AC
IH7,ST8CS,AC10,AC
KA1,ST8CS,AC13,AC
KA2,ST8CS,AC13,AC
KA3,ST8CS,AC13,AC
KA4,ST8CS,AC13,AC
MW1,ST8CS,AC10,AC
MW2,ST8CS,AC10,AC
MW2a,ST8CS,AC10,AC
MW3,ST8CS,AC10,AC
MW4,ST8CS,AC10,AC
MW4a,ST8CS,AC10,AC
MW5,ST8CS,AC10,AC
MW6,ST8CS,AC10,AC
MW7,ST8CS,AC10,AC
MW8,ST8CS,AC10,AC
OW5,ST8CS,AC13,AC
SH1,ST8CS,AC10,AC
SH2,ST8CS,AC10,AC
SH3,ST8CS,AC10,AC
SH5,ST8CS,AC10,AC
SH5b,ST8CS,AC10,AC
SH6,ST8CS,AC10,AC
SH7,ST8CS,AC10,AC
SH8,ST8CS,AC10,AC
TH1,ST8CS,AC13,AC
TH1a,ST8CS,AC13,AC
TH2,ST8CS,AC13,AC
TH2a,ST8CS,AC13,AC
TH3,ST8CS,AC13,AC
TH5,ST8CS,AC13,AC
TH6,ST8CS,AC13,AC
TH7,ST8CS,AC13,AC
TH8,ST8CS,AC13,AC
TH8a,ST8CS,AC13,AC
TH9,ST8CS,AC13,AC
CA1,ST8CSB,AC10,AC
IH4,ST8CSB,AC10,AC
IH4a,ST8CSB,AC10,AC
IH6,ST8CSB,AC10,AC
IH6a,ST8CSB,AC10,AC
IH6b,ST8CSB,AC10,AC
IH7,ST8CSB,AC10,AC
KA1,ST8CSB,AC13,AC
KA2,ST8CSB,AC13,AC
KA3,ST8CSB,AC13,AC
KA4,ST8CSB,AC13,AC
MW1,ST8CSB,AC10,AC
MW2,ST8CSB,AC10,AC
MW2a,ST8CSB,AC10,AC
MW3,ST8CSB,AC10,AC
MW4,ST8CSB,AC10,AC
MW4a,ST8CSB,AC10,AC
MW5,ST8CSB,AC10,AC
MW6,ST8CSB,AC10,AC
MW7,ST8CSB,AC10,AC
MW8,ST8CSB,AC10,AC
OW5,ST8CSB,AC13,AC
SH1,ST8CSB,AC10,AC
SH2,ST8CSB,AC10,AC
SH3,ST8CSB,AC10,AC
SH5,ST8CSB,AC10,AC
SH5b,ST8CSB,AC10,AC
SH6,ST8CSB,AC10,AC
SH7,ST8CSB,AC10,AC
SH8,ST8CSB,AC10,AC
TH1,ST8CSB,AC13,AC
TH1a,ST8CSB,AC13,AC
TH2,ST8CSB,AC13,AC
TH2a,ST8CSB,AC13,AC
TH3,ST8CSB,AC13,AC
TH5,ST8CSB,AC13,AC
TH6,ST8CSB,AC13,AC
TH7,ST8CSB,AC13,AC
TH8,ST8CSB,AC13,AC
TH8a,ST8CSB,AC13,AC
TH9,ST8CSB,AC13,AC
CA1,ST8S,AC13,AC
IH3,ST8S,AC13,AC
IH4,ST8S,AC13,AC
IH4a,ST8S,AC13,AC
IH5,ST8S,AC13,AC
IH6,ST8S,AC13,AC
IH6a,ST8S,AC13,AC
IH6b,ST8S,AC13,AC
IH7,ST8S,AC13,AC
IH9,ST8S,AC13,AC
KA1,ST8S,AC13,AC
KA2,ST8S,AC13,AC
KA3,ST8S,AC13,AC
KA4,ST8S,AC13,AC
MW1,ST8S,AC13,AC
MW2,ST8S,AC13,AC
MW2a,ST8S,AC13,AC
MW3,ST8S,AC13,AC
MW4,ST8S,AC13,AC
MW4a,ST8S,AC13,AC
MW5,ST8S,AC13,AC
MW6,ST8S,AC13,AC
MW7,ST8S,AC10,AC
MW8,ST8S,AC10,AC
OW5,ST8S,AC13,AC
SH1,ST8S,AC13,AC
SH2,ST8S,AC13,AC
SH3,ST8S,AC13,AC
SH5,ST8S,AC13,AC
SH5a,ST8S,AC13,AC
SH5b,ST8S,AC13,AC
SH6,ST8S,AC13,AC
SH7,ST8S,AC13,AC
SH8,ST8S,AC13,AC
TH1,ST8S,AC13,AC
TH1a,ST8S,AC13,AC
TH2,ST8S,AC13,AC
TH2a,ST8S,AC13,AC
TH3,ST8S,AC13,AC
TH5,ST8S,AC13,AC
TH6,ST8S,AC13,AC
TH7,ST8S,AC13,AC
TH8,ST8S,AC13,AC
TH8a,ST8S,AC13,AC
TH9,ST8S,AC13,AC
CA1,ST8SB,AC13,AC
IH3,ST8SB,AC13,AC
IH4,ST8SB,AC13,AC
IH4a,ST8SB,AC13,AC
IH5,ST8SB,AC13,AC
IH6,ST8SB,AC13,AC
IH6a,ST8SB,AC13,AC
IH6b,ST8SB,AC13,AC
IH7,ST8SB,AC13,AC
IH9,ST8SB,AC13,AC
KA1,ST8SB,AC13,AC
KA2,ST8SB,AC13,AC
KA3,ST8SB,AC13,AC
KA4,ST8SB,AC13,AC
MW1,ST8SB,AC13,AC
MW2,ST8SB,AC13,AC
MW2a,ST8SB,AC13,AC
MW3,ST8SB,AC13,AC
MW4,ST8SB,AC13,AC
MW4a,ST8SB,AC13,AC
MW5,ST8SB,AC13,AC
MW6,ST8SB,AC13,AC
MW7,ST8SB,AC10,AC
MW8,ST8SB,AC10,AC
OW5,ST8SB,AC13,AC
SH1,ST8SB,AC13,AC
SH2,ST8SB,AC13,AC
SH3,ST8SB,AC13,AC
SH5,ST8SB,AC13,AC
SH5a,ST8SB,AC13,AC
SH5b,ST8SB,AC13,AC
SH6,ST8SB,AC13,AC
SH7,ST8SB,AC13,AC
SH8,ST8SB,AC13,AC
TH1,ST8SB,AC13,AC
TH1a,ST8SB,AC13,AC
TH2,ST8SB,AC13,AC
TH2a,ST8SB,AC13,AC
TH3,ST8SB,AC13,AC
TH5,ST8SB,AC13,AC
TH6,ST8SB,AC13,AC
TH7,ST8SB,AC13,AC
TH8,ST8SB,AC13,AC
TH8a,ST8SB,AC13,AC
TH9,ST8SB,AC13,AC
CA1,ST9,AC14,AC
FP1,ST9,AC17,AC
FP2,ST9,AC17,AC
FP3,ST9,AC17,AC
FP4,ST9,AC17,AC
FP5,ST9,AC17,AC
FP6,ST9,AC17,AC
FP7,ST9,AC17,AC
FP8,ST9,AC17,AC
FP9,ST9,AC17,AC
IH3,ST9,AC14,AC
IH4,ST9,AC14,AC
IH4a,ST9,AC14,AC
IH5,ST9,AC14,AC
IH6,ST9,AC14,AC
IH6a,ST9,AC14,AC
IH6b,ST9,AC14,AC
IH7,ST9,AC14,AC
IH9,ST9,AC14,AC
KA1,ST9,AC14,AC
KA2,ST9,AC14,AC
KA3,ST9,AC14,AC
KA4,ST9,AC14,AC
MW1,ST9,AC14,AC
MW13,ST9,AC14,AC
MW2,ST9,AC14,AC
MW2a,ST9,AC14,AC
MW3,ST9,AC14,AC
MW4,ST9,AC14,AC
MW4a,ST9,AC14,AC
MW5,ST9,AC14,AC
MW6,ST9,AC14,AC
MW7,ST9,AC11,AC
MW8,ST9,AC11,AC
OF1,ST9,AC14,AC
OF2,ST9,AC14,AC
OF3,ST9,AC14,AC
OF4,ST9,AC14,AC
OF5,ST9,AC14,AC
OF6,ST9,AC14,AC
OF7,ST9,AC14,AC
OF8,ST9,AC14,AC
OF9,ST9,AC14,AC
OW5,ST9,AC14,AC
SH1,ST9,AC14,AC
SH2,ST9,AC14,AC
SH3,ST9,AC14,AC
SH5,ST9,AC14,AC
SH5a,ST9,AC14,AC
SH5b,ST9,AC14,AC
SH6,ST9,AC14,AC
SH7,ST9,AC14,AC
SH8,ST9,AC14,AC
TH1,ST9,AC14,AC
TH1a,ST9,AC14,AC
TH2,ST9,AC14,AC
TH2a,ST9,AC14,AC
TH3,ST9,AC14,AC
TH4,ST9,AC14,AC
TH6,ST9,AC14,AC
TH7,ST9,AC14,AC
TH8,ST9,AC14,AC
TH8a,ST9,AC14,AC
TH9,ST9,AC14,AC
CA1,ST9B,AC14,AC
IH3,ST9B,AC14,AC
IH4,ST9B,AC14,AC
IH4a,ST9B,AC14,AC
IH5,ST9B,AC14,AC
IH6,ST9B,AC14,AC
IH6a,ST9B,AC14,AC
IH6b,ST9B,AC14,AC
IH7,ST9B,AC14,AC
IH9,ST9B,AC14,AC
KA1,ST9B,AC14,AC
KA2,ST9B,AC14,AC
KA3,ST9B,AC14,AC
KA4,ST9B,AC14,AC
MW1,ST9B,AC14,AC
MW2,ST9B,AC14,AC
MW2a,ST9B,AC14,AC
MW3,ST9B,AC14,AC
MW4,ST9B,AC14,AC
MW4a,ST9B,AC14,AC
MW5,ST9B,AC14,AC
MW6,ST9B,AC14,AC
MW7,ST9B,AC11,AC
MW8,ST9B,AC11,AC
OW5,ST9B,AC14,AC
SH1,ST9B,AC14,AC
SH2,ST9B,AC14,AC
SH3,ST9B,AC14,AC
SH5,ST9B,AC14,AC
SH5a,ST9B,AC14,AC
SH5b,ST9B,AC14,AC
SH6,ST9B,AC14,AC
SH7,ST9B,AC14,AC
SH8,ST9B,AC14,AC
TH1,ST9B,AC14,AC
TH1a,ST9B,AC14,AC
TH2,ST9B,AC14,AC
TH2a,ST9B,AC14,AC
TH3,ST9B,AC14,AC
TH4,ST9B,AC14,AC
TH6,ST9B,AC14,AC
TH7,ST9B,AC14,AC
TH8,ST9B,AC14,AC
TH8a,ST9B,AC14,AC
TH9,ST9B,AC14,AC
CA1,ST9C,AC11,AC
FP1,ST9C,AC17,AC
FP2,ST9C,AC17,AC
FP3,ST9C,AC17,AC
FP4,ST9C,AC17,AC
FP5,ST9C,AC17,AC
FP6,ST9C,AC17,AC
FP7,ST9C,AC17,AC
FP8,ST9C,AC17,AC
FP9,ST9C,AC17,AC
IH4,ST9C,AC11,AC
IH4a,ST9C,AC11,AC
IH6,ST9C,AC11,AC
IH6a,ST9C,AC11,AC
IH6b,ST9C,AC11,AC
IH7,ST9C,AC11,AC
KA1,ST9C,AC14,AC
KA2,ST9C,AC14,AC
KA3,ST9C,AC14,AC
KA4,ST9C,AC14,AC
MW1,ST9C,AC11,AC
MW2,ST9C,AC11,AC
MW2a,ST9C,AC11,AC
MW3,ST9C,AC11,AC
MW4,ST9C,AC11,AC
MW4a,ST9C,AC11,AC
MW5,ST9C,AC11,AC
MW6,ST9C,AC11,AC
MW7,ST9C,AC11,AC
MW8,ST9C,AC11,AC
OF1,ST9C,AC14,AC
OF2,ST9C,AC14,AC
OF3,ST9C,AC14,AC
OF4,ST9C,AC14,AC
OF5,ST9C,AC14,AC
OF6,ST9C,AC14,AC
OF7,ST9C,AC14,AC
OF8,ST9C,AC14,AC
OF9,ST9C,AC14,AC
OW5,ST9C,AC14,AC
SH1,ST9C,AC11,AC
SH2,ST9C,AC11,AC
SH3,ST9C,AC11,AC
SH5,ST9C,AC11,AC
SH5a,ST9C,AC11,AC
SH5b,ST9C,AC11,AC
SH6,ST9C,AC11,AC
SH7,ST9C,AC11,AC
SH8,ST9C,AC11,AC
TH1,ST9C,AC14,AC
TH1a,ST9C,AC14,AC
TH2,ST9C,AC14,AC
TH2a,ST9C,AC14,AC
TH3,ST9C,AC14,AC
TH4,ST9C,AC14,AC
TH6,ST9C,AC14,AC
TH7,ST9C,AC14,AC
TH8,ST9C,AC14,AC
TH8a,ST9C,AC14,AC
TH9,ST9C,AC14,AC
CA1,ST9CB,AC11,AC
IH4,ST9CB,AC11,AC
IH4a,ST9CB,AC11,AC
IH6,ST9CB,AC11,AC
IH6a,ST9CB,AC11,AC
IH6b,ST9CB,AC11,AC
IH7,ST9CB,AC11,AC
KA1,ST9CB,AC14,AC
KA2,ST9CB,AC14,AC
KA3,ST9CB,AC14,AC
KA4,ST9CB,AC14,AC
MW1,ST9CB,AC11,AC
MW2,ST9CB,AC11,AC
MW2a,ST9CB,AC11,AC
MW3,ST9CB,AC11,AC
MW4,ST9CB,AC11,AC
MW4a,ST9CB,AC11,AC
MW5,ST9CB,AC11,AC
MW6,ST9CB,AC11,AC
MW7,ST9CB,AC11,AC
MW8,ST9CB,AC11,AC
OW5,ST9CB,AC14,AC
SH1,ST9CB,AC11,AC
SH2,ST9CB,AC11,AC
SH3,ST9CB,AC11,AC
SH5,ST9CB,AC11,AC
SH5a,ST9CB,AC11,AC
SH5b,ST9CB,AC11,AC
SH6,ST9CB,AC11,AC
SH7,ST9CB,AC11,AC
SH8,ST9CB,AC11,AC
TH1,ST9CB,AC14,AC
TH1a,ST9CB,AC14,AC
TH2,ST9CB,AC14,AC
TH2a,ST9CB,AC14,AC
TH3,ST9CB,AC14,AC
TH4,ST9CB,AC14,AC
TH6,ST9CB,AC14,AC
TH7,ST9CB,AC14,AC
TH8,ST9CB,AC14,AC
TH8a,ST9CB,AC14,AC
TH9,ST9CB,AC14,AC
CA1,ST9CS,AC11,AC
IH4,ST9CS,AC11,AC
IH4a,ST9CS,AC11,AC
IH6,ST9CS,AC11,AC
IH6a,ST9CS,AC11,AC
IH6b,ST9CS,AC11,AC
IH7,ST9CS,AC11,AC
KA1,ST9CS,AC14,AC
KA2,ST9CS,AC14,AC
KA3,ST9CS,AC14,AC
KA4,ST9CS,AC14,AC
MW1,ST9CS,AC11,AC
MW2,ST9CS,AC11,AC
MW2a,ST9CS,AC11,AC
MW3,ST9CS,AC11,AC
MW4,ST9CS,AC11,AC
MW4a,ST9CS,AC11,AC
MW5,ST9CS,AC11,AC
MW6,ST9CS,AC11,AC
MW7,ST9CS,AC11,AC
MW8,ST9CS,AC11,AC
OW5,ST9CS,AC14,AC
SH1,ST9CS,AC11,AC
SH2,ST9CS,AC11,AC
SH3,ST9CS,AC11,AC
SH5,ST9CS,AC11,AC
SH5a,ST9CS,AC11,AC
SH5b,ST9CS,AC11,AC
SH6,ST9CS,AC11,AC
SH7,ST9CS,AC11,AC
SH8,ST9CS,AC11,AC
TH1,ST9CS,AC14,AC
TH1a,ST9CS,AC14,AC
TH2,ST9CS,AC14,AC
TH2a,ST9CS,AC14,AC
TH3,ST9CS,AC14,AC
TH6,ST9CS,AC14,AC
TH7,ST9CS,AC14,AC
TH8,ST9CS,AC14,AC
TH8a,ST9CS,AC14,AC
TH9,ST9CS,AC14,AC
CA1,ST9CSB,AC11,AC
IH4,ST9CSB,AC11,AC
IH4a,ST9CSB,AC11,AC
IH6,ST9CSB,AC11,AC
IH6a,ST9CSB,AC11,AC
IH6b,ST9CSB,AC11,AC
IH7,ST9CSB,AC11,AC
KA1,ST9CSB,AC14,AC
KA2,ST9CSB,AC14,AC
KA3,ST9CSB,AC14,AC
KA4,ST9CSB,AC14,AC
MW1,ST9CSB,AC11,AC
MW2,ST9CSB,AC11,AC
MW2a,ST9CSB,AC11,AC
MW3,ST9CSB,AC11,AC
MW4,ST9CSB,AC11,AC
MW4a,ST9CSB,AC11,AC
MW5,ST9CSB,AC11,AC
MW6,ST9CSB,AC11,AC
MW7,ST9CSB,AC11,AC
MW8,ST9CSB,AC11,AC
OW5,ST9CSB,AC14,AC
SH1,ST9CSB,AC11,AC
SH2,ST9CSB,AC11,AC
SH3,ST9CSB,AC11,AC
SH5,ST9CSB,AC11,AC
SH5a,ST9CSB,AC11,AC
SH5b,ST9CSB,AC11,AC
SH6,ST9CSB,AC11,AC
SH7,ST9CSB,AC11,AC
SH8,ST9CSB,AC11,AC
TH1,ST9CSB,AC14,AC
TH1a,ST9CSB,AC14,AC
TH2,ST9CSB,AC14,AC
TH2a,ST9CSB,AC14,AC
TH3,ST9CSB,AC14,AC
TH6,ST9CSB,AC14,AC
TH7,ST9CSB,AC14,AC
TH8,ST9CSB,AC14,AC
TH8a,ST9CSB,AC14,AC
TH9,ST9CSB,AC14,AC
CA1,ST9S,AC14,AC
IH3,ST9S,AC14,AC
IH4,ST9S,AC14,AC
IH4a,ST9S,AC14,AC
IH5,ST9S,AC14,AC
IH6,ST9S,AC14,AC
IH6a,ST9S,AC14,AC
IH6b,ST9S,AC14,AC
IH7,ST9S,AC14,AC
IH9,ST9S,AC14,AC
KA1,ST9S,AC14,AC
KA2,ST9S,AC14,AC
KA3,ST9S,AC14,AC
KA4,ST9S,AC14,AC
MW1,ST9S,AC14,AC
MW13,ST9S,AC14,AC
MW2,ST9S,AC14,AC
MW2a,ST9S,AC14,AC
MW3,ST9S,AC14,AC
MW4,ST9S,AC14,AC
MW4a,ST9S,AC14,AC
MW5,ST9S,AC14,AC
MW6,ST9S,AC14,AC
MW7,ST9S,AC11,AC
MW8,ST9S,AC11,AC
OW5,ST9S,AC14,AC
SH1,ST9S,AC14,AC
SH2,ST9S,AC14,AC
SH3,ST9S,AC14,AC
SH5,ST9S,AC14,AC
SH5a,ST9S,AC14,AC
SH5b,ST9S,AC14,AC
SH6,ST9S,AC14,AC
SH7,ST9S,AC14,AC
SH8,ST9S,AC14,AC
TH1,ST9S,AC14,AC
TH1a,ST9S,AC14,AC
TH2,ST9S,AC14,AC
TH2a,ST9S,AC14,AC
TH3,ST9S,AC14,AC
TH6,ST9S,AC14,AC
TH7,ST9S,AC14,AC
TH8,ST9S,AC14,AC
TH8a,ST9S,AC14,AC
TH9,ST9S,AC14,AC
CA1,ST9SB,AC14,AC
IH3,ST9SB,AC14,AC
IH4,ST9SB,AC14,AC
IH4a,ST9SB,AC14,AC
IH5,ST9SB,AC14,AC
IH6,ST9SB,AC14,AC
IH6a,ST9SB,AC14,AC
IH6b,ST9SB,AC14,AC
IH7,ST9SB,AC14,AC
IH9,ST9SB,AC14,AC
KA1,ST9SB,AC14,AC
KA2,ST9SB,AC14,AC
KA3,ST9SB,AC14,AC
KA4,ST9SB,AC14,AC
MW1,ST9SB,AC14,AC
MW2,ST9SB,AC14,AC
MW2a,ST9SB,AC14,AC
MW3,ST9SB,AC14,AC
MW4,ST9SB,AC14,AC
MW4a,ST9SB,AC14,AC
MW5,ST9SB,AC14,AC
MW6,ST9SB,AC14,AC
MW7,ST9SB,AC11,AC
MW8,ST9SB,AC11,AC
OW5,ST9SB,AC14,AC
SH1,ST9SB,AC14,AC
SH2,ST9SB,AC14,AC
SH3,ST9SB,AC14,AC
SH5,ST9SB,AC14,AC
SH5a,ST9SB,AC14,AC
SH5b,ST9SB,AC14,AC
SH6,ST9SB,AC14,AC
SH7,ST9SB,AC14,AC
SH8,ST9SB,AC14,AC
TH1,ST9SB,AC14,AC
TH1a,ST9SB,AC14,AC
TH2,ST9SB,AC14,AC
TH2a,ST9SB,AC14,AC
TH3,ST9SB,AC14,AC
TH6,ST9SB,AC14,AC
TH7,ST9SB,AC14,AC
TH8,ST9SB,AC14,AC
TH8a,ST9SB,AC14,AC
TH9,ST9SB,AC14,AC
CB1,ST1,MB2,MB
CB2,ST1,MB5,MB
CB2a,ST1,MB5,MB
CB3,ST1,MB5,MB
CB5,ST1,MB1,MB
CB6,ST1,MB1,MB
HL1,ST1,MB5,MB
HL2,ST1,MB5,MB
HL5,ST1,MB5,MB
HL6,ST1,MB1,MB
OW1,ST1,MB1,MB
OW2,ST1,MB1,MB
WB2,ST10,MB10,MB
WB2,ST10S,MB10,MB
OF1,ST11,MB8,MB
OF4,ST11,MB8,MB
OF1,ST12,MB9,MB
OF2,ST12,MB9,MB
OF4,ST12,MB9,MB
OF2,ST13,MB9,MB
WB2,ST13,MB10,MB
WB2,ST13S,MB10,MB
WB1,ST14,MB4,MB
WB2,ST14,MB7,MB
WB3,ST14,MB4,MB
WC11,ST14,MB4,MB
WC3,ST14,MB4,MB
